WARNING 2025-01-25 18:35:26,923 base 2964 6112 Method Not Allowed (GET): /logout/
WARNING 2025-01-25 18:35:26,924 log 2964 6112 Method Not Allowed: /logout/
WARNING 2025-01-25 18:35:26,924 basehttp 2964 6112 "GET /logout/ HTTP/1.1" 405 0
WARNING 2025-01-25 18:35:57,282 base 2964 6112 Method Not Allowed (GET): /logout/
WARNING 2025-01-25 18:35:57,282 log 2964 6112 Method Not Allowed: /logout/
WARNING 2025-01-25 18:35:57,282 basehttp 2964 6112 "GET /logout/ HTTP/1.1" 405 0
INFO 2025-01-25 18:38:07,049 autoreload 2964 2984 H:\YD\Python\Nic_projects\prTimeLine\workcalendar\workcalendar\settings.py changed, reloading.
INFO 2025-01-25 18:38:08,332 autoreload 16412 2772 Watching for file changes with StatReloader
WARNING 2025-01-25 18:38:17,040 base 16412 1912 Method Not Allowed (GET): /logout/
WARNING 2025-01-25 18:38:17,041 log 16412 1912 Method Not Allowed: /logout/
WARNING 2025-01-25 18:38:17,042 basehttp 16412 1912 "GET /logout/ HTTP/1.1" 405 0
INFO 2025-01-25 18:38:27,988 autoreload 17364 19392 Watching for file changes with StatReloader
INFO 2025-01-25 18:38:36,179 basehttp 17364 19428 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:38:36,281 basehttp 17364 19428 "GET /static/css/main.css HTTP/1.1" 200 5919
WARNING 2025-01-25 18:38:50,567 base 17364 19428 Method Not Allowed (GET): /logout/
WARNING 2025-01-25 18:38:50,568 log 17364 19428 Method Not Allowed: /logout/
WARNING 2025-01-25 18:38:50,569 basehttp 17364 19428 "GET /logout/ HTTP/1.1" 405 0
INFO 2025-01-25 18:39:52,186 autoreload 17364 19392 H:\YD\Python\Nic_projects\prTimeLine\workcalendar\workcalendar\settings.py changed, reloading.
INFO 2025-01-25 18:39:52,865 autoreload 6020 6392 Watching for file changes with StatReloader
WARNING 2025-01-25 18:39:55,319 base 6020 1820 Method Not Allowed (GET): /logout/
WARNING 2025-01-25 18:39:55,320 log 6020 1820 Method Not Allowed: /logout/
